having_ip_address,abnormal_url,google_index,count_dot,count_www,count_atrate,no_of_dir,no_of_embed,shortening_service,count_http,count_https,count_per,count_ques,count_hyphen,count_equal,url_length,hostname_length,suspicious_words,digit_count,letter_count,fd_length,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,25,18,0,0,20,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,22,1,0,0,211,0,8,1,23,0,1,0,0,0,0,4,0,0,0,0,1,0,http://review-blogger.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,33,24,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://citizens4-online.web.app/,1
0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,7,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeibri6udeup66blozqknvrpuiqwnrcvjemmcskg3h5yom7qaqa7ygy,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,65,10,9,27,81,30,55,1,1,1,11038,0,78,27,605,6,0,1,0,0,0,26,1,0,0,0,178,5,http://sered.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,18,0,0,11,1,5,10,1,0,1,450,2,8,5,18,0,1,1,0,0,0,18,1,0,0,0,11,0,http://secsports.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,17,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,77,0,0,7,111,21,42,0,1,1,9026,0,158,61,204,0,0,1,0,0,1,13,0,0,0,0,234,0,http://subaibaiys.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,24,17,0,0,19,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,263,0,0,11,38,10,40,1,1,1,25369,0,476,546,2080,0,1,0,0,1,0,14,0,0,1,241,396,0,http://gloria-brides.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,2,0,47,32,1,7,32,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,https://account-update-9783.formaloo.net/Att109,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,1,0,0,0,4,11,0,0,0,0,0,19,0,23,50,0,0,0,5932,1,99,37,508,0,0,1,0,0,1,19,0,0,0,0,54,0,http://netology.ru,0
0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,92,19,0,6,79,4,1,1,0,0,1,1,1,1,0,0,0,5,0,0,0,0,0,0,3,1,7,62,0,0,1,367,0,0,1,16,0,0,0,0,0,0,3,0,0,0,0,6,0,https://cloudflare-ipfs.com/ipfs/bafkreid2sritou3nqmvs5fyoqdftsbfaxa5ovsyzipxhkplqmbp7ihau2y,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://zikroarg.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,0,50,0,0,0,0,1628,0,71,5,104,0,0,0,0,1,0,19,0,0,0,0,3,0,http://rdrom.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,1,39,0,0,67,0,0,4,71,12,51,1,1,1,6391,6,117,125,521,0,1,0,0,0,0,185,1,0,0,0,164,0,http://psacard.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,3,2,0,0,9,0,0,13,0,40,60,0,1,0,3872,0,80,38,261,0,0,0,0,0,1,16,0,0,0,0,42,0,http://sadistic.pl,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,1,1,0,0,0,8,4,0,0,124,0,0,1,61,14,52,1,1,0,20102,0,189,119,411,0,1,1,0,1,1,15,1,0,1,62,233,0,http://pocketoption.com,0
0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,36,16,0,0,29,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,17,1,0,0,827,0,35,2,77,0,1,0,0,1,0,11,0,0,0,0,0,0,https://www.flowcode.com/page/isghgh,1
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,34,25,0,6,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,11,0,0,0,76,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-104506.weeblysite.com/,1
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,64,43,0,21,35,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-649986fc1acd49eb9834fdb1d83182c7.r2.dev/rulalnk.html,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,1,1,0,0,1,1,1,1,0,0,17,27,0,0,125,0,0,4,13,11,66,1,1,1,11036,6,138,139,194,6,1,1,1,1,1,7,1,0,0,0,29,0,http://rci.com,0
0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,9,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeihgodtsbxdwanqrl6ezibwga5xd4z3odwj6qbhijul5u42hmx4zwy,1
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,62,43,0,24,30,10,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,452,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-73246c507b34404c9694e5a1d8ec575a.r2.dev/index.html,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,1,1,0,0,0,0,0,17,19,0,2,48,0,0,9,43,11,30,1,1,1,12340,0,105,74,505,76,1,1,0,1,1,15,1,0,0,0,265,0,http://sacredheart.edu,0
0,1,1,2,0,0,5,0,0,1,1,0,1,1,3,167,15,0,14,135,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTEw9lP4sAnx_OOXFrxq8TwcyNNspJKKnhLRsr13cHNQQUnhWilHXHrtjTFSdyQuIpf6zk4CsVmxOR4/pub?start=false&loop=false&delayms=3000,1
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,30,21,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://chaselogin215.web.app/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,29,22,0,0,24,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,61,6,22,40,1,0,0,2328,0,42,1,15,0,1,1,0,0,1,3,1,0,0,0,0,0,http://metric-conversions.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,1,0,0,0,1,9,40,0,5,28,0,0,23,5,9,70,1,0,0,3289,12,279,181,347,0,1,1,0,0,1,13,1,0,1,40,76,0,http://memedroid.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,0,0,1,0,0,16,2,0,0,521,0,0,11,0,25,37,0,1,1,7933,0,251,124,210,99,1,1,0,1,0,4,1,0,0,0,240,0,http://doujinnomori.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,15,0,0,3,10,0,14,0,1,1,3332,0,22,9,12,0,1,0,0,0,0,3,0,0,0,0,3,0,http://allthefallen.moe,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,0,1,0,1,1,0,0,3,1,0,0,40,0,0,36,19,21,61,1,1,1,4862,0,86,26,103,0,0,1,0,1,0,9,1,0,1,0,53,0,http://sproutvideo.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,76,0,0,7,14,16,27,1,0,1,7634,0,90,2,139,0,1,0,0,0,0,23,1,0,0,0,19,0,http://uhg.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://oaydks.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,17,0,1,1,1,0,0,1,0,0,0,0,0,2,6,0,0,128,0,0,22,143,11,73,1,1,0,18871,0,180,177,612,0,1,0,0,1,1,13,0,0,0,0,40,0,http://getrushapp.com,0
0,1,1,1,0,0,3,0,0,1,1,0,0,1,0,93,19,0,12,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeihu5xy6vaqrys64krxboalozsc4ft4t72vrlchg6koaidz344qcju/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,24,17,1,0,20,0,1,0,1,0,0,1,0,0,0,0,1,0,8,0,0,92,0,0,55,32,68,35,1,1,1,6232,0,125,19,219,0,1,0,0,0,0,8,1,0,0,1,53,0,http://secretservice.gov,0
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,35,26,0,1,28,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,23,0,0,0,97,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,https://vnreintka5.firebaseapp.com/,1
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp933957.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,7,0,0,15,97,17,31,0,1,0,4581,1,73,26,141,0,1,1,0,1,0,20,0,0,0,0,30,0,http://psyche.co,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,1,1,0,0,1,0,0,0,0,0,1,12,0,0,175,0,0,11,31,45,52,1,1,1,15741,0,225,99,350,62,1,1,0,0,1,20,1,0,1,296,167,0,http://clevelandbrowns.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,1,1,0,0,1,0,0,6,1,0,9,155,0,0,28,15,14,56,1,1,1,6411,0,226,33,157,0,1,1,0,1,1,24,1,0,0,0,12,0,http://mapsofworld.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,6,0,0,9,0,1,1,1,0,1,1,0,0,1,0,0,168,13,0,96,50,0,0,5,62,16,97,1,1,1,16367,13,128,11,356,0,1,1,0,1,1,8,1,0,0,0,129,0,http://ign.fr,0
0,1,1,3,0,0,4,1,0,1,1,0,0,1,0,111,21,0,6,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.best-practice.se/ipfs/bafybeidhkcsx3mtqtvkbnmefitr6fb6yjnv7etufsw2nqje2bvfpmnbgoe//aaaaaccccw.html,1
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,85,76,0,8,69,0,1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,1,6,21,0,1,0,265,0,0,1,16,0,0,1,0,1,0,0,0,0,0,0,7,0,https://bafybeiblgdawamw3lkfxr4jiixh4chrtg5mgmeinv2tor7fibn24evmlay.ipfs.cf-ipfs.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,10,0,13,1,0,0,1136,0,12,1,6,0,1,0,0,0,0,3,0,0,0,0,6,0,http://gabia.net,0
0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,31,22,0,0,25,0,1,1,1,0,1,1,0,1,1,0,0,14,20,0,0,22,0,0,32,43,33,23,1,1,1,13477,19,19,23,302,0,1,1,1,0,1,18,1,0,0,0,45,0,https://www.tincanmonsters.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,0,0,0,0,5,2,0,0,30,0,0,4,38,6,76,1,1,0,13847,1,73,42,182,0,1,1,0,0,1,11,0,0,0,0,1,0,http://nomerogram.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,http://transer.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,0,0,1,1,0,1,1,0,0,13,0,0,0,35,0,0,25,14,19,39,1,1,0,7070,0,81,3,114,0,1,1,0,1,1,27,1,0,0,0,13,0,http://citizenlab.ca,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,26,19,0,0,21,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,3,18,8,41,1,1,0,6165,0,5,1,8,0,0,0,0,0,0,8,0,0,1,3,0,0,http://lafiesta-casino.org,0
0,1,1,3,0,0,5,0,0,1,1,0,1,1,4,178,15,0,17,141,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT7cWcjuXAwCMHQMm7EwdHDu69dmhxehwVpaV9N442dqGWTDb0IzaEEhK6PRHhMZQZvYOgmNcyZ4oXT/pub?start=false&loop=false&delayms=3000#slide=id.p,1
0,1,1,3,0,0,3,0,0,1,1,0,0,0,0,103,23,0,10,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeif65xcjv5hq2lpmhjjhaufqkx3hps5vjd5entcixn46ilofmsvs4i/zimbra,1
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,25,18,0,0,20,0,1,1,1,0,0,1,0,0,0,0,0,1,6,0,0,90,0,0,66,6,13,71,1,1,0,2202,1,129,14,139,0,1,1,0,0,1,20,1,0,1,2,30,0,http://giant-bicycles.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp586670.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,1,1,0,1,0,0,0,8,2,0,0,79,0,0,11,4,34,39,1,1,1,5191,0,140,20,50,11,1,1,0,1,1,18,1,0,0,0,4,0,http://standard.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,54,0,0,6,58,2,50,1,1,1,32779,1,293,176,1935,0,0,0,0,1,0,18,1,0,0,0,591,0,http://crossover.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,35,26,0,4,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://yhzt-525a9.firebaseapp.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,44,1,1,1,8786,0,218,112,419,0,0,0,0,0,0,5,0,0,0,0,4,0,http://askmap.net,0
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,85,76,0,7,70,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,452,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeicmthcrr5cbjgisyb6gqu5pnytwk4yf2cyu2rkbhfmormsmfwf4qu.ipfs.cf-ipfs.com/,1
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,0,1,0,0,1,0,1,11,6,0,0,102,0,0,13,73,41,57,1,1,1,10637,6,111,42,248,0,1,0,0,0,0,14,1,0,0,1,72,0,http://assurant.com,0
0,1,1,2,0,0,5,0,0,1,1,0,1,1,3,167,15,0,17,132,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQUDBJdf4id92ue9jjSXyQ4ej5LctOI8s_dKRPMR0yFMVGrby1iTFKXMuDKUcij4rHvwoPCssrBv6AF/pub?start=false&loop=false&delayms=3000,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,0,0,1,1,0,0,0,0,0,6,0,0,0,3,0,0,14,30,54,35,1,1,1,3970,0,57,17,292,7,1,1,0,1,1,33,1,0,0,0,24,0,http://addshoppers.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,0,1,0,0,8,3,0,0,22,0,0,65,0,16,35,1,1,1,11554,0,78,30,788,0,1,1,0,1,0,25,0,0,1,17,97,0,http://letyshops.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,38,3,10,0,1,1,2589,0,27,4,13,0,0,0,0,0,0,4,0,0,0,0,2,5,http://cenpac.net.nr,0
0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,92,19,0,7,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeifgmwxqedoy3l7cveucttietvs7oxhdiocvjdat2evs32oosssa5u,1
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,11,0,1,1,1,0,0,1,0,0,1,0,0,4,12,0,0,31,0,0,33,14,15,26,1,1,0,2013,1,58,10,148,0,1,1,0,1,1,22,1,0,0,0,10,0,http://hud.ac.uk,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://redintelligence.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,1,1,0,0,1,0,0,5,6,0,15,680,0,0,14,12,11,27,1,1,1,25369,6,708,78,1068,0,1,1,0,1,1,22,1,0,1,238,121,0,http://intracen.org,0
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,26,18,0,0,21,0,1,1,1,0,0,1,1,0,1,0,0,12,5,0,0,89,0,0,27,27,64,41,1,1,1,18313,0,124,102,620,0,0,1,0,1,1,20,1,0,0,0,167,0,http://csgosmurfkings.com/,1
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,16,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,4,46,10,28,1,1,0,3874,1,84,26,119,0,0,0,0,0,1,6,1,0,0,0,7,0,http://ecourts.gov.in,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,1,1,0,0,1,0,1,1,0,0,8,12,0,0,0,0,0,21,9,20,80,1,1,1,12204,1,145,113,595,0,1,1,0,0,1,15,1,0,1,148,19,0,http://unas.eu,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,21,14,0,0,16,0,1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,19,0,0,13,6,7,60,1,1,0,4524,0,26,3,23,0,1,1,0,1,0,13,1,0,0,0,7,0,http://php-myadmin.ru,0
0,1,1,3,0,0,3,0,0,1,1,0,0,0,0,97,23,0,9,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeie6ca7ijixjhwi6ugzmszldlzrxzvz2j2o3uu7haek7vmctbsjxy4/,1
0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,16,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeie2o23zyd6ukjnyigftu24jyirpset52gjnph36y4gdu2376v4ake,1
0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,55,16,1,0,48,4,1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,http://sites.google.com/view/btbroadbandservicemailsign,1
0,1,1,2,0,0,3,0,0,1,0,0,1,3,1,184,26,0,18,153,7,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,29,12,35,48,0,1,1,5523,1,23,15,363,0,1,0,0,0,0,22,1,0,0,0,56,0,http://die-osteopathin-in-wien.at/lvepayd/home/index.php?id=3SNrtBXtlC0MiIN2OsxYVU5DKidQ08oD0Yv0NNjLViay9VXavf4yfyEznMLKMkV9ZoYRyq2OpRCeRi8qrrly0GQwjTRybayPSFesZHE4QUod5LQQ6OWGhqdKIQW1,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,1,1,0,0,0,0,0,2,4,0,15,102,0,0,34,21,82,86,1,1,1,6395,3,156,42,388,0,1,1,0,1,1,13,1,0,0,0,41,0,http://keenfootwear.com,0
0,1,1,2,1,0,2,0,0,1,0,0,0,0,0,32,19,0,0,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,40,0,1,1,587,0,2,2,16,0,0,0,0,0,0,1,0,0,0,0,1,0,http://www.wassmerwood.com/mail/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,6,27,21,40,0,0,0,1732,0,20,20,45,0,0,0,0,0,0,4,1,0,0,0,14,0,http://ietab.net,0
0,1,1,2,0,0,3,0,0,1,0,0,0,1,0,60,21,0,0,51,8,1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,36,0,0,3,6,15,26,1,1,0,2151,0,38,2,115,0,0,1,0,0,1,2,0,0,0,0,22,0,http://westbudapestestate.hu/wp-admin/usmarknwp/aolpass.html,1
0,1,1,2,0,0,5,0,0,1,1,0,0,0,0,99,15,0,12,77,5,1,1,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,8,0,5,21,0,0,0,1175,0,6,2,308,0,0,1,1,0,1,21,0,0,0,0,38,0,https://docs.google.com/forms/d/e/1FAIpQLSf6PnQX1HMG6p62iHlAtD2UwW4pn7BXMAxSKc87eMnGaZzD8A/viewform,1
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,19,12,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,84,0,0,6,64,16,54,1,1,1,5586,0,191,91,226,0,1,0,0,1,1,4,1,0,1,2,18,0,http://e-chords.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,15,0,1,1,1,0,0,1,0,0,1,0,0,6,2,0,0,399,0,0,13,54,12,21,0,0,1,7839,0,500,48,177,0,0,1,0,1,1,10,0,0,0,0,126,0,http://fuzhou.gov.cn,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,12,0,1,1,1,1,0,1,0,1,1,0,0,9,2,1,0,11,0,0,6,1,12,26,0,0,0,5749,0,105,17,487,0,1,1,0,1,1,10,1,0,1,28,140,0,http://tuc.org.uk,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,15,8,0,0,11,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,148,0,0,3,1,21,75,1,0,0,6677,1,187,26,55,0,0,1,0,1,0,6,0,0,0,0,1,0,http://narfu.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,752,0,31,1,69,0,0,0,0,0,0,3,0,0,0,0,4,0,http://lanzou.com,0
0,1,1,2,0,0,3,0,0,1,1,0,0,0,0,55,16,0,0,47,4,1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/gestionarpoliticas/inicio,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,0,0,1,20,8,56,1,1,1,6279,0,189,88,58,4,1,0,0,1,0,8,1,0,0,0,100,0,http://artistecard.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,20,0,0,12,76,25,63,1,1,1,4693,5,108,17,189,0,1,0,0,0,1,7,1,0,0,0,17,0,http://zipcar.com,0
